code_module,code_presentation,id_student,landmark_day,gender,region,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,date_registration,total_click_25,active_days_25,distinct_resources_25,no_vle_activity_25,n_opportunity_25,n_submitted_25,n_missing_25,submission_rate_25,avg_score_25,avg_submit_delay_25,no_assessment_opportunity_25,eligible_at_25,target_churn_after_25,final_result,date_unregistration,cohort_status_25
FFF,2013B,427348,25,M,Scotland,HE Qualification,10-20,35-55,N,0,60,-54.0,515.0,17.0,46.0,0.0,1.0,1.0,0.0,1.0,80.0,-3.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,428142,25,F,Scotland,Lower Than A Level,30-40%,0-35,N,0,90,-23.0,158.0,8.0,30.0,0.0,1.0,1.0,0.0,1.0,92.0,-2.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,428641,25,M,Scotland,A Level or Equivalent,40-50%,0-35,N,0,60,-16.0,559.0,17.0,50.0,0.0,1.0,1.0,0.0,1.0,80.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,428932,25,F,South West Region,A Level or Equivalent,30-40%,0-35,Y,0,120,-82.0,617.0,16.0,42.0,0.0,1.0,1.0,0.0,1.0,94.0,-5.0,0.0,1,0.0,Distinction,,model_eligible
FFF,2013B,428979,25,M,East Anglian Region,HE Qualification,70-80%,0-35,N,1,150,-22.0,49.0,2.0,15.0,0.0,1.0,1.0,0.0,1.0,76.0,0.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,429162,25,M,Ireland,A Level or Equivalent,0-10%,0-35,N,1,120,-46.0,226.0,9.0,37.0,0.0,1.0,1.0,0.0,1.0,96.0,0.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,430554,25,M,South Region,A Level or Equivalent,50-60%,0-35,N,0,90,-46.0,174.0,7.0,52.0,0.0,1.0,1.0,0.0,1.0,68.0,3.0,0.0,1,1.0,Withdrawn,219.0,model_eligible
FFF,2013B,430870,25,M,North Western Region,Lower Than A Level,90-100%,0-35,N,1,120,-24.0,333.0,6.0,38.0,0.0,1.0,1.0,0.0,1.0,86.0,0.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,431251,25,M,London Region,A Level or Equivalent,80-90%,35-55,N,1,60,-25.0,154.0,7.0,34.0,0.0,1.0,1.0,0.0,1.0,82.0,6.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,431268,25,M,East Anglian Region,HE Qualification,20-30%,0-35,N,0,60,-113.0,432.0,19.0,44.0,0.0,1.0,1.0,0.0,1.0,86.0,3.0,0.0,1,1.0,Withdrawn,163.0,model_eligible
FFF,2013B,432222,25,M,South East Region,A Level or Equivalent,70-80%,35-55,N,1,60,-99.0,481.0,14.0,47.0,0.0,1.0,1.0,0.0,1.0,72.0,-3.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,432532,25,M,North Region,A Level or Equivalent,Unknown,0-35,N,1,60,-262.0,489.0,13.0,48.0,0.0,1.0,1.0,0.0,1.0,90.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
FFF,2013B,434298,25,M,South Region,Lower Than A Level,90-100%,0-35,Y,0,90,-44.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,434476,25,M,London Region,A Level or Equivalent,30-40%,35-55,Y,1,180,-16.0,1351.0,25.0,70.0,0.0,1.0,1.0,0.0,1.0,94.0,-2.0,0.0,1,1.0,Withdrawn,129.0,model_eligible
FFF,2013B,435043,25,M,Scotland,A Level or Equivalent,50-60%,0-35,N,1,120,-106.0,167.0,12.0,20.0,0.0,1.0,1.0,0.0,1.0,78.0,0.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,435258,25,M,Ireland,Lower Than A Level,10-20,35-55,N,0,60,-113.0,162.0,6.0,31.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,437246,25,M,East Midlands Region,Lower Than A Level,10-20,0-35,N,1,60,-30.0,154.0,9.0,14.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,437752,25,M,North Western Region,No Formal quals,30-40%,0-35,N,0,90,-43.0,241.0,8.0,45.0,0.0,1.0,1.0,0.0,1.0,74.0,0.0,0.0,1,1.0,Withdrawn,116.0,model_eligible
FFF,2013B,437872,25,M,South Region,Lower Than A Level,60-70%,0-35,N,0,120,-90.0,275.0,16.0,49.0,0.0,1.0,1.0,0.0,1.0,58.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,438323,25,M,South East Region,HE Qualification,40-50%,0-35,N,0,120,-30.0,83.0,7.0,17.0,0.0,1.0,1.0,0.0,1.0,86.0,-7.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,438452,25,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,0,60,-25.0,369.0,20.0,39.0,0.0,1.0,1.0,0.0,1.0,86.0,-2.0,0.0,1,0.0,Distinction,,model_eligible
FFF,2013B,439002,25,F,Wales,Lower Than A Level,70-80%,0-35,N,1,150,-73.0,955.0,12.0,44.0,0.0,1.0,1.0,0.0,1.0,84.0,-1.0,0.0,1,1.0,Withdrawn,62.0,model_eligible
FFF,2013B,440288,25,M,South West Region,A Level or Equivalent,50-60%,0-35,N,0,60,-102.0,13.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,27.0,model_eligible
FFF,2013B,440632,25,M,Ireland,Lower Than A Level,10-20,0-35,N,2,180,-24.0,540.0,16.0,36.0,0.0,1.0,1.0,0.0,1.0,80.0,-4.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,440825,25,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,N,1,150,-29.0,30.0,5.0,12.0,0.0,1.0,1.0,0.0,1.0,76.0,-1.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,440851,25,M,Scotland,Lower Than A Level,30-40%,0-35,N,2,120,-114.0,287.0,7.0,33.0,0.0,1.0,1.0,0.0,1.0,66.0,3.0,0.0,1,1.0,Withdrawn,86.0,model_eligible
FFF,2013B,440911,25,M,East Midlands Region,Lower Than A Level,10-20,0-35,N,1,60,-86.0,18.0,1.0,9.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,441421,25,M,South West Region,Lower Than A Level,40-50%,0-35,N,0,60,-52.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,27.0,model_eligible
FFF,2013B,441954,25,M,London Region,Lower Than A Level,10-20,0-35,N,0,90,-111.0,476.0,9.0,41.0,0.0,1.0,1.0,0.0,1.0,64.0,-4.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,442436,25,M,West Midlands Region,HE Qualification,10-20,0-35,N,0,60,-115.0,661.0,21.0,52.0,0.0,1.0,1.0,0.0,1.0,90.0,-2.0,0.0,1,1.0,Withdrawn,110.0,model_eligible
FFF,2013B,443563,25,M,West Midlands Region,A Level or Equivalent,Unknown,0-35,N,1,120,-140.0,822.0,20.0,59.0,0.0,1.0,1.0,0.0,1.0,78.0,-3.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,443696,25,F,London Region,A Level or Equivalent,80-90%,0-35,N,1,360,-34.0,549.0,14.0,24.0,0.0,1.0,1.0,0.0,1.0,60.0,0.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,443950,25,M,Ireland,Lower Than A Level,40-50%,0-35,N,0,60,-95.0,1055.0,21.0,77.0,0.0,1.0,1.0,0.0,1.0,72.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,443989,25,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,0,60,-24.0,916.0,19.0,40.0,0.0,1.0,1.0,0.0,1.0,96.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
FFF,2013B,446440,25,F,South West Region,A Level or Equivalent,10-20,0-35,N,1,160,-123.0,173.0,8.0,38.0,0.0,1.0,1.0,0.0,1.0,84.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,447036,25,M,East Anglian Region,Lower Than A Level,80-90%,0-35,N,2,150,-46.0,256.0,13.0,29.0,0.0,1.0,1.0,0.0,1.0,92.0,-1.0,0.0,1,1.0,Withdrawn,178.0,model_eligible
FFF,2013B,447127,25,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,N,1,180,-106.0,400.0,24.0,33.0,0.0,1.0,1.0,0.0,1.0,80.0,-3.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,464785,25,M,North Region,A Level or Equivalent,60-70%,0-35,N,0,60,-30.0,481.0,17.0,39.0,0.0,1.0,1.0,0.0,1.0,78.0,0.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,465175,25,M,Scotland,Lower Than A Level,60-70%,0-35,N,1,90,-58.0,617.0,6.0,63.0,0.0,1.0,1.0,0.0,1.0,36.0,0.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,465312,25,F,North Region,A Level or Equivalent,Unknown,0-35,N,1,120,-106.0,778.0,19.0,55.0,0.0,1.0,1.0,0.0,1.0,82.0,-3.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,465430,25,M,South West Region,A Level or Equivalent,20-30%,0-35,N,0,60,-58.0,243.0,15.0,33.0,0.0,1.0,1.0,0.0,1.0,96.0,0.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,465719,25,M,Scotland,Lower Than A Level,0-10%,0-35,N,0,75,-22.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,466203,25,M,London Region,Lower Than A Level,30-40%,0-35,N,0,120,-22.0,602.0,21.0,52.0,0.0,1.0,1.0,0.0,1.0,58.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,466329,25,F,South East Region,Lower Than A Level,60-70%,0-35,N,0,120,-25.0,980.0,19.0,58.0,0.0,1.0,1.0,0.0,1.0,100.0,-2.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,466582,25,F,North Western Region,Lower Than A Level,10-20,35-55,N,0,60,-42.0,264.0,9.0,39.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,28.0,model_eligible
FFF,2013B,466599,25,M,South Region,A Level or Equivalent,50-60%,0-35,N,0,120,-24.0,42.0,3.0,13.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,466828,25,M,South West Region,A Level or Equivalent,0-10%,0-35,N,1,60,-86.0,381.0,19.0,31.0,0.0,1.0,1.0,0.0,1.0,98.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
FFF,2013B,467416,25,M,East Anglian Region,Lower Than A Level,90-100%,35-55,N,1,180,-102.0,580.0,19.0,40.0,0.0,1.0,1.0,0.0,1.0,88.0,-2.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,467506,25,M,South West Region,A Level or Equivalent,70-80%,35-55,N,0,180,-21.0,322.0,12.0,33.0,0.0,1.0,1.0,0.0,1.0,64.0,-4.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,467700,25,M,South Region,A Level or Equivalent,90-100%,0-35,N,1,60,-113.0,282.0,10.0,30.0,0.0,1.0,1.0,0.0,1.0,94.0,-3.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,467725,25,M,Scotland,Lower Than A Level,70-80%,0-35,N,1,60,-16.0,676.0,20.0,53.0,0.0,1.0,1.0,0.0,1.0,72.0,1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,467854,25,F,North Region,Lower Than A Level,Unknown,0-35,N,0,120,-46.0,277.0,16.0,46.0,0.0,1.0,1.0,0.0,1.0,86.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,468497,25,M,West Midlands Region,Lower Than A Level,40-50%,35-55,N,0,60,-21.0,396.0,6.0,53.0,0.0,1.0,1.0,0.0,1.0,84.0,-1.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,468908,25,M,South West Region,A Level or Equivalent,30-40%,0-35,N,0,120,-16.0,136.0,10.0,42.0,0.0,1.0,1.0,0.0,1.0,70.0,0.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,469154,25,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,120,-21.0,895.0,21.0,60.0,0.0,1.0,1.0,0.0,1.0,90.0,-4.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,469743,25,M,South West Region,No Formal quals,30-40%,0-35,N,1,120,-123.0,1512.0,26.0,61.0,0.0,1.0,1.0,0.0,1.0,82.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
FFF,2013B,470786,25,M,South West Region,A Level or Equivalent,40-50%,0-35,N,0,60,-23.0,275.0,10.0,27.0,0.0,1.0,1.0,0.0,1.0,82.0,0.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,471977,25,M,South West Region,Lower Than A Level,40-50%,0-35,N,0,60,-73.0,306.0,16.0,43.0,0.0,1.0,1.0,0.0,1.0,90.0,-4.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,472602,25,M,Scotland,HE Qualification,40-50%,0-35,N,0,60,-15.0,464.0,13.0,41.0,0.0,1.0,1.0,0.0,1.0,68.0,0.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,472810,25,M,East Anglian Region,Lower Than A Level,70-80%,0-35,N,0,60,-25.0,144.0,7.0,29.0,0.0,1.0,1.0,0.0,1.0,68.0,0.0,0.0,1,1.0,Withdrawn,178.0,model_eligible
FFF,2013B,473081,25,F,Scotland,Lower Than A Level,70-80%,35-55,N,0,120,-79.0,882.0,26.0,48.0,0.0,1.0,1.0,0.0,1.0,90.0,0.0,0.0,1,1.0,Withdrawn,28.0,model_eligible
FFF,2013B,473102,25,F,South East Region,Lower Than A Level,30-40%,35-55,N,1,120,-44.0,318.0,18.0,25.0,0.0,1.0,1.0,0.0,1.0,44.0,-1.0,0.0,1,1.0,Withdrawn,177.0,model_eligible
FFF,2013B,473162,25,F,South East Region,Lower Than A Level,80-90%,0-35,N,0,60,-42.0,1102.0,26.0,56.0,0.0,1.0,1.0,0.0,1.0,88.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,473789,25,M,South Region,Lower Than A Level,80-90%,35-55,N,0,90,-151.0,648.0,23.0,37.0,0.0,1.0,1.0,0.0,1.0,86.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,474677,25,M,London Region,Lower Than A Level,20-30%,0-35,N,0,60,-28.0,121.0,9.0,26.0,0.0,1.0,1.0,0.0,1.0,80.0,0.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,475681,25,M,North Western Region,A Level or Equivalent,50-60%,0-35,N,0,60,-21.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,476194,25,M,Scotland,Lower Than A Level,50-60%,0-35,N,0,60,-305.0,502.0,17.0,52.0,0.0,1.0,1.0,0.0,1.0,76.0,-14.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,476845,25,M,London Region,HE Qualification,70-80%,0-35,N,0,60,-15.0,427.0,10.0,50.0,0.0,1.0,1.0,0.0,1.0,90.0,0.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,476946,25,F,East Midlands Region,Lower Than A Level,30-40%,35-55,N,1,150,-102.0,197.0,7.0,43.0,0.0,1.0,1.0,0.0,1.0,72.0,0.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,477185,25,M,South East Region,A Level or Equivalent,30-40%,35-55,N,0,120,-144.0,400.0,15.0,54.0,0.0,1.0,1.0,0.0,1.0,72.0,0.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,477812,25,M,Scotland,Lower Than A Level,70-80%,0-35,Y,1,120,-55.0,697.0,15.0,64.0,0.0,1.0,1.0,0.0,1.0,90.0,-1.0,0.0,1,1.0,Withdrawn,216.0,model_eligible
FFF,2013B,478279,25,M,North Region,A Level or Equivalent,60-70%,0-35,N,0,60,-29.0,514.0,12.0,55.0,0.0,1.0,1.0,0.0,1.0,90.0,-2.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,478337,25,F,London Region,Lower Than A Level,0-10%,0-35,N,0,90,-23.0,517.0,11.0,56.0,0.0,1.0,1.0,0.0,1.0,86.0,-6.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,478432,25,M,London Region,A Level or Equivalent,50-60%,35-55,N,0,60,-78.0,441.0,17.0,49.0,0.0,1.0,1.0,0.0,1.0,68.0,3.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,478660,25,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,N,0,60,-44.0,717.0,13.0,44.0,0.0,1.0,1.0,0.0,1.0,88.0,-4.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,478685,25,F,Scotland,A Level or Equivalent,90-100%,0-35,N,0,60,-58.0,192.0,6.0,31.0,0.0,1.0,1.0,0.0,1.0,80.0,0.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,479057,25,M,North Region,Lower Than A Level,10-20,0-35,N,0,90,-109.0,452.0,15.0,45.0,0.0,1.0,1.0,0.0,1.0,86.0,-3.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,479356,25,M,East Anglian Region,HE Qualification,90-100%,35-55,N,0,150,-15.0,235.0,10.0,45.0,0.0,1.0,1.0,0.0,1.0,84.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,479764,25,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,N,0,60,-102.0,632.0,19.0,50.0,0.0,1.0,1.0,0.0,1.0,88.0,-2.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,479860,25,M,South West Region,Lower Than A Level,50-60%,35-55,N,0,60,-29.0,1162.0,26.0,69.0,0.0,1.0,1.0,0.0,1.0,86.0,-3.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,479892,25,M,South West Region,A Level or Equivalent,70-80%,0-35,N,0,120,-113.0,81.0,2.0,17.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,27.0,model_eligible
FFF,2013B,479922,25,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,1,180,-73.0,476.0,25.0,34.0,0.0,1.0,1.0,0.0,1.0,72.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,480014,25,M,London Region,A Level or Equivalent,70-80%,35-55,N,0,60,-89.0,356.0,10.0,37.0,0.0,1.0,1.0,0.0,1.0,86.0,-8.0,0.0,1,0.0,Distinction,,model_eligible
FFF,2013B,480181,25,M,North Region,A Level or Equivalent,Unknown,0-35,N,0,60,-36.0,291.0,10.0,51.0,0.0,1.0,1.0,0.0,1.0,80.0,1.0,0.0,1,1.0,Withdrawn,214.0,model_eligible
FFF,2013B,480199,25,F,London Region,Lower Than A Level,10-20,35-55,N,1,150,-130.0,492.0,16.0,54.0,0.0,1.0,1.0,0.0,1.0,56.0,0.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,480937,25,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,N,1,150,-117.0,694.0,8.0,67.0,0.0,1.0,1.0,0.0,1.0,88.0,-2.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,480960,25,F,London Region,A Level or Equivalent,60-70%,0-35,N,1,150,-68.0,1168.0,21.0,61.0,0.0,1.0,1.0,0.0,1.0,94.0,-10.0,0.0,1,0.0,Distinction,,model_eligible
FFF,2013B,480981,25,M,London Region,Lower Than A Level,30-40%,35-55,Y,1,120,-127.0,1201.0,15.0,47.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,480984,25,M,North Region,A Level or Equivalent,Unknown,0-35,N,0,70,-30.0,1002.0,19.0,62.0,0.0,1.0,1.0,0.0,1.0,68.0,-2.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,481227,25,M,Wales,A Level or Equivalent,70-80%,35-55,N,0,60,-58.0,1170.0,26.0,53.0,0.0,1.0,1.0,0.0,1.0,84.0,-1.0,0.0,1,1.0,Withdrawn,45.0,model_eligible
FFF,2013B,481367,25,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,1,120,-29.0,396.0,15.0,34.0,0.0,1.0,1.0,0.0,1.0,92.0,-1.0,0.0,1,1.0,Withdrawn,76.0,model_eligible
FFF,2013B,481453,25,M,London Region,A Level or Equivalent,10-20,35-55,N,0,60,-16.0,565.0,7.0,62.0,0.0,1.0,1.0,0.0,1.0,92.0,0.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,482071,25,M,South Region,Lower Than A Level,80-90%,0-35,N,0,90,-55.0,72.0,4.0,14.0,0.0,1.0,1.0,0.0,1.0,96.0,0.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,482187,25,F,North Region,A Level or Equivalent,Unknown,0-35,N,0,60,-29.0,539.0,9.0,43.0,0.0,1.0,1.0,0.0,1.0,92.0,0.0,0.0,1,0.0,Distinction,,model_eligible
FFF,2013B,482264,25,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,N,0,60,-29.0,232.0,10.0,41.0,0.0,1.0,1.0,0.0,1.0,76.0,2.0,0.0,1,1.0,Withdrawn,128.0,model_eligible
FFF,2013B,482268,25,M,East Anglian Region,No Formal quals,20-30%,0-35,N,1,180,-137.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,482275,25,M,North Western Region,Lower Than A Level,30-40%,35-55,N,1,210,-5.0,49.0,3.0,19.0,0.0,1.0,1.0,0.0,1.0,86.0,-1.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,482513,25,F,North Western Region,Lower Than A Level,20-30%,35-55,N,0,60,-11.0,1375.0,25.0,71.0,0.0,1.0,1.0,0.0,1.0,88.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,483620,25,M,West Midlands Region,Lower Than A Level,50-60%,0-35,N,1,180,-123.0,759.0,13.0,45.0,0.0,1.0,1.0,0.0,1.0,74.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,483743,25,M,South West Region,Lower Than A Level,70-80%,0-35,N,1,150,-15.0,23.0,3.0,10.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,483872,25,M,London Region,A Level or Equivalent,70-80%,0-35,N,0,120,-96.0,589.0,16.0,53.0,0.0,1.0,1.0,0.0,1.0,86.0,0.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,483997,25,F,North Region,A Level or Equivalent,30-40%,0-35,N,0,60,-23.0,379.0,13.0,49.0,0.0,1.0,1.0,0.0,1.0,92.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,484165,25,M,North Western Region,A Level or Equivalent,40-50%,0-35,N,1,150,-136.0,144.0,6.0,24.0,0.0,1.0,1.0,0.0,1.0,80.0,-1.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,484242,25,M,Wales,A Level or Equivalent,50-60%,0-35,N,0,120,-134.0,248.0,12.0,19.0,0.0,1.0,1.0,0.0,1.0,84.0,0.0,0.0,1,1.0,Withdrawn,139.0,model_eligible
FFF,2013B,484458,25,F,London Region,A Level or Equivalent,70-80%,35-55,N,0,90,-22.0,894.0,19.0,50.0,0.0,1.0,1.0,0.0,1.0,86.0,-5.0,0.0,1,0.0,Distinction,,model_eligible
FFF,2013B,484556,25,M,South East Region,Lower Than A Level,40-50%,0-35,Y,0,60,-73.0,292.0,9.0,60.0,0.0,1.0,1.0,0.0,1.0,76.0,0.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,484780,25,F,South East Region,Lower Than A Level,70-80%,0-35,N,0,90,-115.0,193.0,11.0,34.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,484790,25,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,N,1,180,-23.0,114.0,4.0,12.0,0.0,1.0,1.0,0.0,1.0,72.0,5.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,484947,25,M,Ireland,A Level or Equivalent,10-20,0-35,N,0,90,-21.0,469.0,18.0,53.0,0.0,1.0,1.0,0.0,1.0,76.0,6.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,485528,25,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,N,0,60,-42.0,781.0,26.0,45.0,0.0,1.0,1.0,0.0,1.0,60.0,-2.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,485544,25,M,West Midlands Region,HE Qualification,0-10%,0-35,N,0,150,-58.0,214.0,13.0,26.0,0.0,1.0,1.0,0.0,1.0,66.0,0.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,485768,25,M,East Anglian Region,Lower Than A Level,90-100%,0-35,N,0,60,-22.0,468.0,13.0,44.0,0.0,1.0,1.0,0.0,1.0,70.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,486007,25,F,South East Region,A Level or Equivalent,10-20,0-35,N,0,60,-83.0,174.0,7.0,31.0,0.0,1.0,1.0,0.0,1.0,84.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,486145,25,M,South Region,HE Qualification,40-50%,0-35,N,1,120,-117.0,176.0,6.0,31.0,0.0,1.0,1.0,0.0,1.0,70.0,-1.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,487168,25,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,N,0,120,-171.0,439.0,15.0,54.0,0.0,1.0,1.0,0.0,1.0,82.0,0.0,0.0,1,0.0,Fail,,model_eligible
FFF,2013B,487271,25,M,East Midlands Region,Lower Than A Level,50-60%,0-35,N,1,120,-36.0,59.0,7.0,8.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,216.0,model_eligible
FFF,2013B,487636,25,M,North Western Region,A Level or Equivalent,20-30%,0-35,N,0,90,-36.0,240.0,6.0,31.0,0.0,1.0,1.0,0.0,1.0,84.0,-1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,488386,25,F,London Region,HE Qualification,20-30%,0-35,Y,0,60,-106.0,591.0,21.0,67.0,0.0,1.0,1.0,0.0,1.0,58.0,1.0,0.0,1,1.0,Withdrawn,89.0,model_eligible
FFF,2013B,488675,25,M,North Region,Post Graduate Qualification,Unknown,35-55,N,0,120,-65.0,70.0,5.0,21.0,0.0,1.0,1.0,0.0,1.0,46.0,0.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,488968,25,F,South West Region,HE Qualification,50-60%,35-55,N,1,180,-116.0,1565.0,25.0,46.0,0.0,1.0,1.0,0.0,1.0,90.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
FFF,2013B,489443,25,M,West Midlands Region,A Level or Equivalent,10-20,0-35,N,0,60,-5.0,254.0,8.0,30.0,0.0,1.0,1.0,0.0,1.0,74.0,1.0,0.0,1,0.0,Pass,,model_eligible
FFF,2013B,490082,25,F,East Anglian Region,HE Qualification,70-80%,0-35,N,0,60,-209.0,401.0,20.0,45.0,0.0,1.0,1.0,0.0,1.0,98.0,-4.0,0.0,1,0.0,Distinction,,model_eligible
FFF,2013B,490156,25,M,North Region,HE Qualification,80-90%,35-55,N,1,180,-135.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
